has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,processing_time_days,target_binary,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
1,0,3826,2003,44680.62,1,70,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,597,2004,65856.64,1,34,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,6091,1867,75390.02,1,28,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,5106,2013,97862.63,1,66,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,4406,2010,30393.4,1,34,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,342,1998,122131.77,0,60,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,5197,1981,43845.17,1,27,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2573,2000,111835.62,0,51,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1777,1979,105.96,1,32,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,569,1988,311734.49,1,46,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,734,1881,44179.02,1,21,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,2431,1953,64762.73,1,76,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,4866,1998,123957.0,1,38,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,625,1885,61976.91,1,28,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,2223,2001,138363.18,1,54,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,163,2010,155894.99,0,30,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,390,2004,52227.34,1,47,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1758,1995,99362.3,1,39,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,54356,2004,84870.17,1,35,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,86026,1999,87112.34,0,38,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,990,1984,172343.56,1,28,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,29736,2010,5238.4,1,47,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,4373,2011,123502.09,1,44,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,5310,2014,44803.48,1,55,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3757,2001,89035.17,0,46,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,1,230,1999,73114.98,1,21,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1228,2007,93425.7,1,39,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,200,2007,148188.0,0,45,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,827,1956,67338.44,1,60,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,25936,1975,30649.42,1,28,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,1921,2008,54009.02,1,17,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,3782,2003,30849.39,1,37,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,152,1997,48545.5,1,30,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,103,1920,72477.57,1,24,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,185,1970,27702.73,1,55,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1397,2000,136.3614,1,31,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,-14,1989,37012.8,1,43,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,1859,1926,945.5997,1,25,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0,627,1998,118509.0,1,55,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,3379,1809,144686.78,1,30,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,236,2001,53361.87,1,39,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,1,2982,1997,86714.73,1,48,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,3417,2002,77.3424,1,33,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,1,4082,2008,64905.4,1,44,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,4205,1948,42927.96,1,44,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,425,1979,134027.0,0,40,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1,3673,1840,56733.37,1,37,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,434,2005,52460.65,1,37,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,1188,1999,86485.23,1,46,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,130,1999,126.67,1,50,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,1263,1948,91209.93,1,25,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,486,2002,130161.11,1,60,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,1611,1906,120428.72,1,53,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1948,1960,39501.8,1,28,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,1396,1981,17391.4,1,21,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,1861,1979,94785.32,1,44,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,5750,1948,31307.94,1,51,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,5774,1987,24747.86,1,47,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,3821,2003,720.4899,1,37,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,193,1991,100988.61,1,64,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,4608,1999,141845.86,1,36,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1341,1996,99648.13,1,45,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,4401,1998,39041.64,1,46,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,1751,1988,106571.49,1,63,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,236220,1950,121967.48,1,49,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1290,1995,72745.29,0,39,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,90320,1837,127248.19,1,38,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,0,2440,1987,652.8175,1,25,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0,9857,1998,106713.39,1,16,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,2413,1997,62417.24,1,48,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,3639,2000,68523.41,1,28,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,569,2012,75130.63,1,49,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,3394,1980,64548.22,1,49,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2956,1925,76517.67,0,46,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2155,2004,58231.08,1,32,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,142,2007,81273.91,1,61,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,164,1978,55339.35,1,40,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,2149,1995,73118.95,1,34,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,3996,1911,38374.71,1,75,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,2871,2005,198982.95,1,44,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,3661,1998,58390.66,1,19,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2258,2001,41614.07,1,41,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,3372,2010,33041.91,1,20,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,238,2005,79623.51,1,61,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,1,3802,2006,52382.53,1,58,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1254,1951,43201.49,1,52,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,170,2003,79789.39,1,56,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,1,500,1901,84460.97,1,68,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
